lon,lat,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,nbr_丰台区 ,nbr_大兴区 ,nbr_密云县 ,nbr_平谷区 ,nbr_延庆县 ,nbr_怀柔区 ,nbr_房山区,nbr_昌平区,nbr_朝阳区 ,nbr_海淀区,nbr_石景山区,nbr_西城区,nbr_通州区 ,nbr_门头沟区 ,nbr_顺义区 ,rt_Private room,rt_Shared room
116.31821,39.95379000000001,228,1,3,2.5,2,361,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
116.37473,39.94477,986,1,0,0.0,41,332,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
116.37455,39.94473,1691,1,0,0.0,41,76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
116.34074,39.98905,403,1,0,0.0,1,180,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
116.92721,40.44649,1107,1,0,0.0,19,352,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.39065,39.93957,886,1,0,0.0,41,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116.39021,39.93818,886,1,0,0.0,41,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116.39193,39.93894,1288,1,0,0.0,41,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116.39026,39.93874,2885,1,1,1.0,41,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.39827,39.96722000000001,497,1,1,1.0,6,169,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.25985,39.93039,161,1,0,0.0,12,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
116.44715,39.89273,490,1,0,0.0,15,364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.39572,39.94223,1382,1,1,1.0,41,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.37523,39.96514000000001,356,1,1,1.0,1,356,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.38437,39.94144,1577,1,1,1.0,41,355,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.39431,39.94057,886,1,0,0.0,41,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116.39428,39.93924000000001,2490,1,0,0.0,41,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116.38342,39.94056,1087,1,0,0.0,41,357,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
116.38202,39.94005,778,1,0,0.0,41,356,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
116.38314,39.94195,778,1,0,0.0,41,357,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
116.30325,39.92951,235,1,4,4.0,3,179,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
116.30385,39.93007,235,1,0,0.0,3,83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
116.38206,39.94137,778,1,0,0.0,41,352,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
116.37888,39.94077,530,30,7,5.68,15,164,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.38314,39.9401,879,1,0,0.0,41,349,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
116.38342,39.942,879,1,0,0.0,41,346,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
116.49907,39.95775,329,1,2,2.0,1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.38397,39.93996,778,1,0,0.0,41,346,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
116.48304,39.90061,570,1,5,4.29,1,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.4504,39.94162,490,1,6,5.62,7,179,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.50173999999998,39.86826,503,1,1,0.94,1,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.44242,39.90453,389,1,0,0.0,1,359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.21059,39.76433,268,1,2,1.76,2,361,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
116.38093,39.97374,369,1,5,4.69,1,351,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.46922,39.99826,235,1,1,1.0,1,270,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
116.28487,39.83665,315,1,0,0.0,19,365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.55852,40.33934,503,2,0,0.0,2,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
116.28466,39.8379,336,1,0,0.0,18,365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.41039,40.05688,322,2,0,0.0,2,364,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116.50358,39.89456,497,1,0,0.0,1,85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.31356,39.82298,389,1,0,0.0,18,362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.44305,39.89528,577,1,7,6.0,10,360,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.4375,39.89382,356,1,5,4.17,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.48661,39.93274,302,1,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.33408,39.98959,617,1,0,0.0,5,106,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
116.36635,39.9432,268,1,6,5.62,1,360,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
116.43883,39.95168,597,1,6,5.45,4,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.45149,39.9514,201,1,1,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.5177,39.93436,329,1,2,2.0,1,144,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.92819,40.44591,1349,1,0,0.0,19,354,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.26917,40.13075,67,1,0,0.0,1,91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
116.92754,40.44612,2067,1,0,0.0,19,349,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.44874,39.87479,107,2,0,0.0,1,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
116.92757,40.44751,1590,1,0,0.0,19,353,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.58169,39.81853,369,1,0,0.0,6,362,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
116.37607,39.89832,530,1,2,1.76,5,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.92829,40.44578,1188,1,0,0.0,19,350,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.92604,40.44723,1832,1,0,0.0,19,353,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.42196,39.89887,530,1,2,1.87,2,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.39684,39.85196,81,30,0,0.0,7,345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
116.25984,39.93192,161,1,2,2.0,12,312,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
116.47165,39.89536,1201,60,0,0.0,9,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.55108,39.89929,356,1,2,1.76,2,358,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.33457,39.73231,336,1,1,1.0,1,162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.47448,39.94428,148,1,0,0.0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.6978,40.45446,101,1,0,0.0,4,365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
116.37254,39.91737,980,3,0,0.0,3,348,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.4767,39.90617,94,1,0,0.0,7,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
116.63009,40.10476,336,1,0,0.0,1,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
116.33601000000002,39.98871,631,1,2,2.0,5,365,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
116.0952,39.9454,275,1,0,0.0,2,365,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
116.36341000000002,39.91578,658,1,2,2.0,7,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.4081,39.93117,268,1,0,0.0,7,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.09574,39.94382,275,1,0,0.0,2,365,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
116.36901,39.85844,463,1,1,0.91,3,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.33601000000002,39.92448,436,1,2,1.71,7,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.46589,39.88046,181,2,5,4.69,3,346,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
116.34068,40.09019,188,1,1,0.94,3,167,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
116.54783,39.89781,396,1,2,1.82,2,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.42419,39.89814000000001,799,1,0,0.0,5,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.92761000000002,40.4471,1671,1,0,0.0,19,354,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.37009,39.85991,463,1,1,1.0,3,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.46187,39.98956,899,1,2,1.87,25,352,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.33505,39.98858,691,1,0,0.0,5,365,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
116.92788,40.44583,1590,1,0,0.0,19,352,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.33985,40.09075,101,1,2,1.71,3,165,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
116.92657,40.44579,1349,1,0,0.0,19,350,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.45418,39.93712,396,1,5,4.17,6,122,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.4465,39.96158,275,2,0,0.0,2,42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.34018,40.00559000000001,215,1,0,0.0,7,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
116.36899,39.91615,396,1,1,1.0,7,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.30107,39.98559,87,1,5,4.17,24,364,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
116.46874,39.89269,698,1,2,2.0,6,361,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.36484,39.91633,497,1,1,1.0,7,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.46448,39.89508,329,15,0,0.0,21,86,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.41483999999998,39.91873,1000,1,4,4.0,2,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.30353999999998,39.92443,396,1,0,0.0,8,365,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
116.47091,39.93171,268,1,1,1.0,1,164,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.46166,39.89973,517,1,1,1.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.41253,39.97467,201,1,10,10.0,1,102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.3715,39.87888,235,1,4,3.53,4,259,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
115.99894,39.76559,389,1,0,0.0,25,365,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
116.47388,39.89457,302,4,1,1.0,1,101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.45848,39.87369,248,15,0,0.0,3,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.37022,39.87746,228,1,1,0.94,4,259,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
116.92785,40.44742,2389,1,0,0.0,19,353,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.46782,39.92419,530,1,0,0.0,7,83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.41516,39.89605,591,1,1,0.86,7,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.46201,39.87188,248,15,0,0.0,3,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.47762,40.00445,87,1,1,1.0,3,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
116.37156,39.87733,81,1,2,2.0,4,357,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
116.36958,39.91665,476,1,1,1.0,7,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.21371,39.76424,268,1,3,3.0,2,360,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
116.40061,39.88842,651,1,2,2.0,6,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.36807,39.95238,282,1,0,0.0,1,361,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
116.43176,39.84244,228,1,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116.37068,39.87915,81,1,4,3.64,4,358,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
116.32057,39.95293,201,1,2,2.0,12,358,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
116.36889,39.93355,490,1,2,1.71,7,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.29073,39.92637,181,1,2,2.0,3,85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
116.31844,39.88232,369,1,0,0.0,14,354,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.28342,39.90747,631,1,0,0.0,7,357,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
117.2703,40.64961,396,1,1,1.0,6,180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116.45666,39.93495,101,1,0,0.0,8,364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
116.32028,39.95493,201,1,1,1.0,12,358,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
116.48511,39.90031,396,1,1,1.0,19,364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.49152,39.89912,356,1,0,0.0,19,364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.48156000000002,40.03362,228,1,7,6.56,1,82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.35625,40.03192,114,1,2,2.0,1,73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
116.17995,39.73093,242,1,3,2.81,2,180,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
116.40315,39.89097,980,1,0,0.0,34,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.40916,39.91702,1295,1,0,0.0,16,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.23367,40.21548,282,1,1,1.0,5,347,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116.16088,39.92689,121,1,2,2.0,1,365,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
116.47843,39.98544,242,1,1,1.0,11,251,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.35883,39.77234,168,90,0,0.0,3,180,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.4858,39.87037,74,1,4,3.43,5,155,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
116.18131,39.72973,242,1,1,1.0,2,178,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
116.65715,39.92073,389,1,1,1.0,12,361,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
116.04124,40.48318,557,1,0,0.0,1,175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
116.47475,40.00484,161,15,0,0.0,2,352,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.31185,39.82143,389,1,0,0.0,19,365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.30819,39.96642,336,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
116.18814,39.77017,235,1,0,0.0,5,345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
116.72825,40.20726,2201,1,0,0.0,1,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
116.92412,40.44756,1107,1,0,0.0,19,354,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.42192,39.99134,537,1,0,0.0,8,287,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.92775,40.44848,1349,1,0,0.0,19,352,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.92651,40.44719,792,1,0,0.0,19,348,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.4245,39.89552,631,1,0,0.0,8,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.32436,39.97407000000001,497,1,0,0.0,8,346,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
116.37514,39.95007,497,1,3,3.0,1,83,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.3565,39.77167,356,1,0,0.0,3,365,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.48585,39.87056,168,1,10,8.82,5,172,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.31857,39.88333,369,1,0,0.0,14,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.4767,39.93283,121,1,5,5.0,1,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.92749,40.44768,792,1,0,0.0,19,350,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.41587,39.91711,1047,1,17,17.0,2,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.92739,40.44735,792,1,0,0.0,19,350,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.92842,40.44525,792,1,0,0.0,19,354,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.92715,40.44461,792,1,0,0.0,19,247,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.48416,39.86899,74,1,5,4.29,5,155,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
116.41457,39.93312,698,1,6,6.0,16,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.5531,39.91273,597,30,0,0.0,1,174,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.4619,39.89924,376,1,1,1.0,4,85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.23258,39.84976,101,1,0,0.0,1,357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116.9269,40.44786,711,1,0,0.0,19,247,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.40073,39.96986,342,30,0,0.0,10,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.36114,40.07285,497,1,2,2.0,10,180,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116.29219,39.91012,597,1,0,0.0,10,365,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
116.45338999999998,39.93672,651,1,6,5.14,6,177,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.28965,39.90827,1000,1,0,0.0,10,348,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
116.44134,40.0423,248,1,0,0.0,9,173,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.49204,39.93717,2188,1,6,5.29,2,85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.38831,39.93453,577,1,1,1.0,7,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.6588,39.92219,255,1,0,0.0,7,360,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
116.36017,40.07259000000001,597,1,1,1.0,10,365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116.29203,39.9094,597,1,0,0.0,10,179,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
116.58134,40.44216,698,1,0,0.0,7,169,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
116.55637,40.10227,490,1,0,0.0,14,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
116.45461,39.93363,698,1,5,4.41,4,123,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.58111,40.4441,1100,1,0,0.0,7,171,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
116.4547,39.93585,101,1,0,0.0,8,364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
116.58151,40.44367,1201,1,0,0.0,7,170,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
115.97874,40.46136,497,1,0,0.0,4,175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
116.45668,39.93492,101,1,0,0.0,8,361,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
116.5563,40.10181,490,1,0,0.0,14,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
116.53848,40.10213,799,1,0,0.0,14,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
116.45508,39.9349,87,1,1,0.94,8,363,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
116.4094,39.8952,429,1,1,1.0,3,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116.53931,40.10084000000001,799,1,0,0.0,14,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
116.2322,40.08666,101,7,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
116.5533,40.37827,2382,1,0,0.0,10,177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
116.53994,40.10196,436,1,0,0.0,14,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
116.40207,39.96981,228,1,1,0.94,1,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116.6619,39.91595,289,1,2,2.0,5,180,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
116.32659,39.75382000000001,356,1,4,4.0,5,359,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.48336,39.86979,235,1,6,6.0,5,146,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.51745,39.93582,450,1,10,8.82,16,166,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.51901,39.93591,356,1,8,8.0,16,213,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.54014,40.10196,577,1,0,0.0,14,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
116.56471,39.92302,289,1,0,0.0,41,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.53797,40.10188,591,1,0,0.0,14,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
116.44757,39.93953,228,1,5,4.41,1,362,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.53777,40.10206,591,1,0,0.0,14,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
116.45646,39.93553,87,1,0,0.0,8,364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
116.53978,40.10094,436,1,0,0.0,14,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
116.53866,40.1022,436,1,0,0.0,14,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
116.53804,40.10094,490,1,0,0.0,14,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
116.45543,39.93687,87,1,0,0.0,8,364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
116.41919,39.78132,215,1,6,6.0,2,354,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.51862,39.91017,396,1,0,0.0,1,165,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.45667,39.9366,87,1,0,0.0,8,364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
116.34071000000002,40.00529,235,1,1,1.0,7,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
116.45597,39.93709000000001,87,1,0,0.0,8,364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
116.362,40.00095,268,1,3,2.73,7,362,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
116.48459,39.97572,892,1,0,0.0,3,359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.93541,40.46106,1201,1,0,0.0,2,271,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116.43395,39.94663,201,2,2,2.0,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116.47761,39.89024000000001,188,1,1,0.91,1,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.60192,40.26024,81,1,0,0.0,1,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
116.45284,39.87332,591,1,0,0.0,4,362,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.32293,39.71308,295,1,0,0.0,3,339,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.39927,39.96941,242,30,0,0.0,4,364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.40087,39.92861,470,3,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.41172,39.97899,268,1,0,0.0,2,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116.42116,39.89961,886,1,0,0.0,15,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.47296,39.94266,356,1,10,9.37,3,348,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.63211,40.10642,262,1,0,0.0,2,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
116.39707,40.16771,1000,2,0,0.0,1,174,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
116.32601,39.89361,329,1,12,12.0,6,336,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
116.16963,39.72162,289,1,0,0.0,2,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
116.65698,39.92254000000001,228,1,0,0.0,5,148,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
116.45711,39.91831,356,1,0,0.0,18,356,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.32779,39.89189,201,1,7,7.0,6,320,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
